asset_path,asset_type,species_or_form,sha256,source_repository,source_commit,upstream_credit_entry,duplicate_group,status,notes
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0673_Mienshao.png,sprite,UNRESOLVED,cf0f1f357a7182c549d37620d4716f396514efd5bf6554434d3f8390d8d13cef,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0674_Druddigon.png,sprite,UNRESOLVED,58a209d3e59322fa50e8b4d6cdec8d04707ae0e74004a28bc0dd671ca638e38e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0675_Golett.png,sprite,UNRESOLVED,18a4d5805c6e5a9fb58f6dac13c9f965af733c48eee4e2e0b55b5645908a7277,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0676_Golurk.png,sprite,UNRESOLVED,9a13f7caeb7ec3c8e22e9de4a24cab02730dfecea0bbe1205ee9b6f8ff5cf248,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0677_Pawniard.png,sprite,UNRESOLVED,df687ad96f313559dd2cb55de30b75b17d9cf7e0aabe7fe871a9eea3dc4afc1f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0678_Bisharp.png,sprite,UNRESOLVED,9c5da5792f2b2e1706b9132ffa408d51c7a04659255e8e340071720925ff49b2,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0679_Bouffalant.png,sprite,UNRESOLVED,067df220ce83be9b2913b11816b4df5746942c1831c7cf8da8b0b7c0a9cbeb51,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0680_Rufflet.png,sprite,UNRESOLVED,e60af614b162438575ae7c5c5bd07831cc765cfb0d308430b725cfba8e3583d5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0681_Braviary.png,sprite,UNRESOLVED,c8bf8aabe4476ed8db4351f79f9441bf3643ed22a226ff84ca8682e1cedfaedf,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0682_Vullaby.png,sprite,UNRESOLVED,1f588bcd31b5328af058f534598b1276acd9cb4382a003a4e356fd3680f276e5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0683_Mandibuzz.png,sprite,UNRESOLVED,48b11e840e235e56569476942cde155f810ba8d02ecf97bc10387019f0c540fd,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0684_Heatmor.png,sprite,UNRESOLVED,c1fc73264297643fc213559742cab45ca15d4dc97b995c3ef9ff2a4eec28e380,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0685_Durant.png,sprite,UNRESOLVED,4250197b03530e59448de7e3fba01f0744ec4272ae84a829b51cf051a2936e89,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0686_Deino.png,sprite,UNRESOLVED,c31dddda84d00d2b8691f591d14cc87bd890ae195ad75cfd9070c608fa241ca7,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0687_Zweilous.png,sprite,UNRESOLVED,d22bd0f029add457852990fba0656b1151efb65c9a989771e21e73735ba61f39,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0688_Hydreigon.png,sprite,UNRESOLVED,2fccd8bde7a2938497589f4c2b8b18589d77761b0d5eccf44706087662862623,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0689_Larvesta.png,sprite,UNRESOLVED,ae68f403633c2efb0362179e61938f59f495392df08204fdedfc1125b596e7c9,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0690_Volcarona.png,sprite,UNRESOLVED,fb0416badb81768c35063efd7e98f864555d28ad9736e120d8c14063ac7b58b4,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0691_Cobalion.png,sprite,UNRESOLVED,fc74558d9bde45b0dad47ae3f37c368b3bd64ebccecd8581cb0c3ca1743012ba,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0692_Terrakion.png,sprite,UNRESOLVED,d712b9ebec422cd79baf7f25314d1c374ada2b2df2fb54df5fc0bf0a09fd11d7,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0693_Virizion.png,sprite,UNRESOLVED,531dc259cfbf5e5c103ed9205249352b7f97509d124e0c435bcc893bd3fe712b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0694_Tornadus.png,sprite,UNRESOLVED,386267fde900def108a6b385931e65af62185ee6de9e775928aa9071158ecb92,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0695_Thundurus.png,sprite,UNRESOLVED,c4518899c4ac2069f69a26abbb7b735fbee15bbd0975fd62a2f7ac5c12747423,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0696_Reshiram.png,sprite,UNRESOLVED,bded82bb4fc81e6a70646305340011b19e16140774ab90892c6cf8f362efb874,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0697_Zekrom.png,sprite,UNRESOLVED,d0d88f8639b221b55792a3e5686df2b8eaa6ce868a250ef1a8b945ab2867218b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0698_Landorus.png,sprite,UNRESOLVED,03fc7d5873a0ddb6b0bfb6e0cbaae36a2c4349677296cc805f78620066342fe3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0699_Kyurem.png,sprite,UNRESOLVED,103a5a8dcc1e4aa4d6a4547dccbfd0e2e1dbafe2594be5e8c1871309aa57a7db,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0700_Keldeo.png,sprite,UNRESOLVED,58f29a62cbb97ba5a15c250bc36a1b79c0a090316c0ed15986c7a19d3a8eb686,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0701_Meloetta.png,sprite,UNRESOLVED,5135cf0b2202dfbd75a05885dd13befb302b387e3e46181bf4732f238d5017fe,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0702_Genesect.png,sprite,UNRESOLVED,589c7b1051149d74b11fdf403eea0383fca23b6ab1fd35b95342e7ed45576515,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0703_Unfezant_F.png,sprite,UNRESOLVED,673897280ddb6402fb0b7ab3408b0666db74715fee4d406e0ada095a95ebb654,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0711_Shellos_E.png,sprite,UNRESOLVED,9d428b357c2dff78af3560077ab6ddad8934f70406088047589346f655d1a1df,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0712_Gastrodon_E.png,sprite,UNRESOLVED,60828d6e714137e4cc786f24a13a0001ed60ada1e48b3aa79c10e14b13f165e2,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0713_Rotom_H.png,sprite,UNRESOLVED,e441525a12bcc5ee56c88b9085dd635471e585ef4cf2ae52dac9e6b702b481e9,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0714_Rotom_W.png,sprite,UNRESOLVED,214a0b3d35f9107f87df4074bcaa4130d5d1adfc37b3d67509d0756a45541f74,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0715_Rotom_FR.png,sprite,UNRESOLVED,dddc4ae1c4f70095c52de8556d05dbb209f003515e8f436af3c7b3055c71fae9,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0716_Rotom_F.png,sprite,UNRESOLVED,3cff4c024e8fe6fffb83f231445081ad8e4e1f47d74f9e11f0b6876ec6ecb0a5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0717_Rotom_M.png,sprite,UNRESOLVED,a5279346cca0d3924638518d56eadecce1a18fa5e942da526dd16b9d594bfbcb,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0718_Giratina_O.png,sprite,UNRESOLVED,830551d60f00296e6d37cfeb1d9bb7c23b1214553e2bdba74cdeada3685eb97e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0719_Shaymin_S.png,sprite,UNRESOLVED,42fb6b24f5cfdd3edd52a6fab347fc3a18d0e78ff37e84c811ffae08d4a05dfc,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0736_Basculin_B.png,sprite,UNRESOLVED,335cefd325a434d6ed415a9a8e65d418476a9ed1d02d108ead5af52bd74b1763,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0746_Meloetta_P.png,sprite,UNRESOLVED,b37d689309cd1ef3ef39bc293dad2c7da8157dabafd9af3ee5f61e1b8b27aa12,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0752_Kyurem_B.png,sprite,UNRESOLVED,6f5f02cd4285dc756f95588c67a752e3760717fcc0d3de0e9c87f773d9f120d2,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0753_Kyurem_W.png,sprite,UNRESOLVED,1b7e0b453a1639a4b9b75af67822f301276be8a925395f5d0428ac85611276fd,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0754_Tornadus_T.png,sprite,UNRESOLVED,2457ee9ce05528c15373cbe80e7f40af5d26598b5058208e83e99f6cdde6e6a3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0755_Thundurus_T.png,sprite,UNRESOLVED,c888cf58320da90b331fa713ea910c30af485377b568128d165ecdbc7f6f7889,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0756_Landorus_T.png,sprite,UNRESOLVED,ded3b62883b99a7491889a5ef9aa853deb1c8bcf1db746980d3ca768060d5698,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0758_Chespin.png,sprite,UNRESOLVED,8c1322d751739a3a146b41b4e0c4495758400b893e8e3b0934b497710330bfb7,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0759_Quilladin.png,sprite,UNRESOLVED,0a537d6f75ac54f03c1de8f2a44bf6ed8196abed1eca63a2714001067147fab1,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0760_Chesnaught.png,sprite,UNRESOLVED,2174a3a7f69c8f8bbb2e4bd4131e2aa985f1f9b6588b5c2ea6baab4f94434cc6,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0761_Fennekin.png,sprite,UNRESOLVED,57fb3de5c4cd976fdfccdf631240b63ac57ace0be977ae948c3cb7aceb64f152,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0762_Braixen.png,sprite,UNRESOLVED,96e23ff21112ed2f303db1c48007ec56937cb65920734bec569a3a8965d50e17,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0763_Delphox.png,sprite,UNRESOLVED,1f3aa323a2c952c2fd9338fd8532bf886390a6101c9abb1085d8ed24a45f92d6,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0764_Froakie.png,sprite,UNRESOLVED,7022b71221280c022f5ab27d1e0db5c98d965df02dcfe688d37805dcfd8c2e5e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0765_Frogadier.png,sprite,UNRESOLVED,4d450965b854b1c11be19861866012e5103478a00d9ef5f021e422b8d2a0fb56,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0766_Greninja.png,sprite,UNRESOLVED,78d5e5086f1bc3aae7b1c320d6aa4a8dc108ffaeb498cd5d72f35f8973da6e87,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0767_Bunnelby.png,sprite,UNRESOLVED,8c2674191b71d946b656bfcad8ebb58f03ac98a00189bb53ca8a0b78d2b7014d,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0768_Diggersby.png,sprite,UNRESOLVED,0840586b54b305458c40297089602fb251d250756edbf9077f24afccea9d0447,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0769_Fletchling.png,sprite,UNRESOLVED,5daf944f10016adfe9f0017003452c08f9219ccd4bd21ca92975a9fdd715c2c5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0770_Fletchinder.png,sprite,UNRESOLVED,e50863ba207fca41153cdf04f13f93dab14e38d994309e6defece81f7150505f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0771_Talonflame.png,sprite,UNRESOLVED,8c28ebe9ac4878741a143cc5869a0eb540a180ab081773b85f7fa8f808a1e33f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0772_Scatterbug.png,sprite,UNRESOLVED,10af37cc9f48199adf3a89b62a2148103afbd8f2f3d25a6350644d9b9ba1c349,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0773_Spewpa.png,sprite,UNRESOLVED,af732322f2365bd18324b7261ab2d5c2dbcc2d2060e637a92b7aa168880d74f9,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0774_Vivillon.png,sprite,UNRESOLVED,a3b62d4d5e2a1387243e36ff780b5e4756da9088a0633897abeeb3a1e493b24e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0775_Litleo.png,sprite,UNRESOLVED,4a58084fe022db28787ea323c36260e00322cbe3a5dc1f6865cb1d7614f893f6,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0776_Pyroar.png,sprite,UNRESOLVED,decca00d14fadec0ab9fdf566d4cc1dc367f1252731e552dcf36c83682699268,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0777_Flabebe.png,sprite,UNRESOLVED,638be4770af0003774f78c4c480e04c9ea4e0688e9704e88802b1e5c4ae449d3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0778_Floette.png,sprite,UNRESOLVED,2e644276c1ca6f382703ef677bd874a87170578d74bee7e948b59fe80f0f7a77,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0779_Florges.png,sprite,UNRESOLVED,8d502de1f00af372ca4df8d60c5dc1e9bbbd434aac83fa86c092b42adcf2da8e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0780_Skiddo.png,sprite,UNRESOLVED,f9a6547241dada1cebca2447218d886f916c532fcd022aa5b22c7c0bdda7c724,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0781_Gogoat.png,sprite,UNRESOLVED,06947c40ebf550ac6785c757554545a7b0e46847dc696fc754af7c7a4c020341,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0782_Pancham.png,sprite,UNRESOLVED,7562887ebca35ffb10054602364b29d2b2f24520804299840fe0a85086c69035,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0783_Pangoro.png,sprite,UNRESOLVED,962f3c642ecc5aea437cbf917af498de47da733d4e2ccb12c6f297f8bd15a72d,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0784_Furfrou.png,sprite,UNRESOLVED,5e4217b7526cf2163cb81681224936078fd4ad999de7eab41d43f6301c3fa5fb,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0785_Espurr.png,sprite,UNRESOLVED,a6f7eb1e02ff3fcdf6621f6ec1441b383635fd09a3d06133e170a03bc30aa341,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0786_Meowstic.png,sprite,UNRESOLVED,0ccd6866c032213cc95b720c8f28805c0b2336532152b50c4ca8203670de75b6,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0787_Honedge.png,sprite,UNRESOLVED,a457f407d426a4a00499123893fd8fd35be87ee1fdcbe74809b8f992b0241c25,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0788_Doublade.png,sprite,UNRESOLVED,e34e803a1798533ad2a53363871bbf3e776bd56ddb7a495b2e2f7a962d8e79a7,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0789_Aegislash.png,sprite,UNRESOLVED,196c9322d4497a83e0281cff4d0ea73440acf1c2e647b34f610d3695031e2323,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0790_Spritzee.png,sprite,UNRESOLVED,7c8992a74240a106399093354cde36d6b87d90454db949734213484bf6492bcf,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0791_Aromatisse.png,sprite,UNRESOLVED,36839eb3effd76369c141047f1e2437ca8d062d6b1358193c8f106802444d993,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0792_Swirlix.png,sprite,UNRESOLVED,b731ed3a3cac51a6405f5f8c8b5a3e6d5e51e48563c38834137238b5d001a566,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0793_Slurpuff.png,sprite,UNRESOLVED,1f9ae999faa083d039ae0d02187667e4c1e509bffcb7acb17df21eb3297c5b91,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0794_Inkay.png,sprite,UNRESOLVED,34decde57e32e2a098b946d6b0e37ef43cccc5c99e5df7e56618038511bc8982,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0795_Malamar.png,sprite,UNRESOLVED,d84263bef516640fd952d4829736c2f927764a5add23b703c180d57b360920f1,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0796_Binacle.png,sprite,UNRESOLVED,8f588e21657da530e04a102e91e462aa5f6a7b6b8524402ef68b0772b18422eb,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0797_Barbaracle.png,sprite,UNRESOLVED,9b6ba30d04a2ea85c3a0f80da2eb5c235f752cb87daa3cb7a79f41462db972b5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0798_Skrelp.png,sprite,UNRESOLVED,cab1d1140b7d971a5082446bae8c42999e2010b9d8a17bd189fc7dcd6e9d2d7e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0799_Dragalge.png,sprite,UNRESOLVED,5dfe4e6ea59f8afd8aac1bc7c36f3f67818a45d7201417dcc092147ac99a5694,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0800_Clauncher.png,sprite,UNRESOLVED,405c3622d285e15fab5feacc59a398f32ebc5a27eac6c6c02a57e3a78a274601,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0801_Clawitzer.png,sprite,UNRESOLVED,137819a891f3a4b3463119ad0470b0f517ab0780e60a6083a21d2924591ab05d,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0802_Helioptile.png,sprite,UNRESOLVED,6b07106688a088c3f1324107cc81d6820f9c9f482ec925e8949a7c70f1551a3a,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/cfru/follower_mon_sprites/gFollowingMonPic_0803_Heliolisk.png,sprite,UNRESOLVED,b8996f44f774a920664bde3d1b99f6e8befa0b305a8159fead0a672eb6bd7a10,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
