internal_id,base_species,target_form,route_category,trigger_item,trigger_location,item_consumed,reversible,battle_only,acquisition_method,implementation_status,handler_type,handler_symbol,script_symbol,binding_source,notes
846,SPECIES_FLOETTE,SPECIES_FLOETTE_YELLOW,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
847,SPECIES_FLOETTE,SPECIES_FLOETTE_WHITE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
848,SPECIES_FLOETTE,SPECIES_FLOETTE_ETERNAL,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
849,SPECIES_FLORGES,SPECIES_FLORGES_BLUE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
850,SPECIES_FLORGES,SPECIES_FLORGES_ORANGE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
851,SPECIES_FLORGES,SPECIES_FLORGES_YELLOW,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
852,SPECIES_FLORGES,SPECIES_FLORGES_WHITE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
853,SPECIES_PUMPKABOO,SPECIES_PUMPKABOO_XL,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
854,SPECIES_PUMPKABOO,SPECIES_PUMPKABOO_L,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
855,SPECIES_PUMPKABOO,SPECIES_PUMPKABOO_M,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
856,SPECIES_GOURGEIST,SPECIES_GOURGEIST_XL,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
857,SPECIES_GOURGEIST,SPECIES_GOURGEIST_L,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
858,SPECIES_GOURGEIST,SPECIES_GOURGEIST_M,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
859,SPECIES_FURFROU,SPECIES_FURFROU_HEART,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
860,SPECIES_FURFROU,SPECIES_FURFROU_DIAMOND,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
861,SPECIES_FURFROU,SPECIES_FURFROU_STAR,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
862,SPECIES_FURFROU,SPECIES_FURFROU_PHAROAH,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
863,SPECIES_FURFROU,SPECIES_FURFROU_KABUKI,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
864,SPECIES_FURFROU,SPECIES_FURFROU_LA_REINE,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
865,SPECIES_FURFROU,SPECIES_FURFROU_MATRON,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
866,SPECIES_FURFROU,SPECIES_FURFROU_DANDY,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
867,SPECIES_FURFROU,SPECIES_FURFROU_DEBUTANTE,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
868,SPECIES_VIVILLON,SPECIES_VIVILLON_FANCY,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
869,SPECIES_VENUSAUR,SPECIES_VENUSAUR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
870,SPECIES_CHARIZARD,SPECIES_CHARIZARD_MEGA_X,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
871,SPECIES_CHARIZARD,SPECIES_CHARIZARD_MEGA_Y,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
872,SPECIES_BLASTOISE,SPECIES_BLASTOISE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
873,SPECIES_BEEDRILL,SPECIES_BEEDRILL_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
874,SPECIES_PIDGEOT,SPECIES_PIDGEOT_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
875,SPECIES_ALAKAZAM,SPECIES_ALAKAZAM_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
876,SPECIES_SLOWBRO,SPECIES_SLOWBRO_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
877,SPECIES_GENGAR,SPECIES_GENGAR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
878,SPECIES_KANGASKHAN,SPECIES_KANGASKHAN_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
879,SPECIES_PINSIR,SPECIES_PINSIR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
880,SPECIES_GYARADOS,SPECIES_GYARADOS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
881,SPECIES_AERODACTYL,SPECIES_AERODACTYL_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
882,SPECIES_MEWTWO,SPECIES_MEWTWO_MEGA_X,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
883,SPECIES_MEWTWO,SPECIES_MEWTWO_MEGA_Y,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
884,SPECIES_AMPHAROS,SPECIES_AMPHAROS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
885,SPECIES_STEELIX,SPECIES_STEELIX_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
886,SPECIES_SCIZOR,SPECIES_SCIZOR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
887,SPECIES_HERACROSS,SPECIES_HERACROSS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
888,SPECIES_HOUNDOOM,SPECIES_HOUNDOOM_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
889,SPECIES_TYRANITAR,SPECIES_TYRANITAR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
890,SPECIES_SCEPTILE,SPECIES_SCEPTILE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
891,SPECIES_BLAZIKEN,SPECIES_BLAZIKEN_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
892,SPECIES_SWAMPERT,SPECIES_SWAMPERT_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
893,SPECIES_GARDEVOIR,SPECIES_GARDEVOIR_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
894,SPECIES_SABLEYE,SPECIES_SABLEYE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
895,SPECIES_MAWILE,SPECIES_MAWILE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
896,SPECIES_AGGRON,SPECIES_AGGRON_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
897,SPECIES_MEDICHAM,SPECIES_MEDICHAM_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
898,SPECIES_MANECTRIC,SPECIES_MANECTRIC_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
899,SPECIES_SHARPEDO,SPECIES_SHARPEDO_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
900,SPECIES_CAMERUPT,SPECIES_CAMERUPT_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
901,SPECIES_ALTARIA,SPECIES_ALTARIA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
902,SPECIES_BANETTE,SPECIES_BANETTE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
903,SPECIES_ABSOL,SPECIES_ABSOL_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
904,SPECIES_GLALIE,SPECIES_GLALIE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
905,SPECIES_SALAMENCE,SPECIES_SALAMENCE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
906,SPECIES_METAGROSS,SPECIES_METAGROSS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
907,SPECIES_LATIAS,SPECIES_LATIAS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
908,SPECIES_LATIOS,SPECIES_LATIOS_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
909,SPECIES_GROUDON,SPECIES_GROUDON_PRIMAL,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
910,SPECIES_KYOGRE,SPECIES_KYOGRE_PRIMAL,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
911,SPECIES_RAYQUAZA,SPECIES_RAYQUAZA_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
912,SPECIES_LOPUNNY,SPECIES_LOPUNNY_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
913,SPECIES_GARCHOMP,SPECIES_GARCHOMP_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
914,SPECIES_LUCARIO,SPECIES_LUCARIO_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
915,SPECIES_ABOMASNOW,SPECIES_ABOMASNOW_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
916,SPECIES_GALLADE,SPECIES_GALLADE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
917,SPECIES_AUDINO,SPECIES_AUDINO_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
918,SPECIES_DIANCIE,SPECIES_DIANCIE_MEGA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
919,SPECIES_DIALGA,SPECIES_DIALGA_ORIGIN,KEY_ITEM_TOGGLE,,,false,true,false,existing_cfru_key_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,ItemUseCB_FormChangeItem,,CFRU reusable form item switch,Canonical alternate form from Species_To_Pokdex_Table.c
920,SPECIES_PALKIA,SPECIES_PALKIA_ORIGIN,KEY_ITEM_TOGGLE,,,false,true,false,existing_cfru_key_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,ItemUseCB_FormChangeItem,,CFRU reusable form item switch,Canonical alternate form from Species_To_Pokdex_Table.c
921,SPECIES_VIVILLON,SPECIES_VIVILLON_ARCHIPELAGO,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
922,SPECIES_VIVILLON,SPECIES_VIVILLON_CONTINENTAL,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
923,SPECIES_VIVILLON,SPECIES_VIVILLON_ELEGANT,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
924,SPECIES_VIVILLON,SPECIES_VIVILLON_GARDEN,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
925,SPECIES_VIVILLON,SPECIES_VIVILLON_HIGH_PLAINS,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
926,SPECIES_VIVILLON,SPECIES_VIVILLON_ICY_SNOW,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
927,SPECIES_VIVILLON,SPECIES_VIVILLON_JUNGLE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
928,SPECIES_VIVILLON,SPECIES_VIVILLON_MARINE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
929,SPECIES_VIVILLON,SPECIES_VIVILLON_MODERN,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
930,SPECIES_VIVILLON,SPECIES_VIVILLON_MONSOON,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
931,SPECIES_VIVILLON,SPECIES_VIVILLON_OCEAN,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
932,SPECIES_VIVILLON,SPECIES_VIVILLON_POKEBALL,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
933,SPECIES_VIVILLON,SPECIES_VIVILLON_POLAR,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
934,SPECIES_VIVILLON,SPECIES_VIVILLON_RIVER,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
935,SPECIES_VIVILLON,SPECIES_VIVILLON_SANDSTORM,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
936,SPECIES_VIVILLON,SPECIES_VIVILLON_SAVANNA,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
937,SPECIES_VIVILLON,SPECIES_VIVILLON_SUN,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
938,SPECIES_VIVILLON,SPECIES_VIVILLON_TUNDRA,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
991,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_SHIELD,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1073,SPECIES_MAGEARNA,SPECIES_MAGEARNA_P,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
1020,SPECIES_RATTATA,SPECIES_RATTATA_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1021,SPECIES_RATICATE,SPECIES_RATICATE_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1022,SPECIES_RAICHU,SPECIES_RAICHU_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1023,SPECIES_SANDSHREW,SPECIES_SANDSHREW_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1024,SPECIES_SANDSLASH,SPECIES_SANDSLASH_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1025,SPECIES_VULPIX,SPECIES_VULPIX_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
